Timestamp,CPU_Percent,Memory_MB,Memory_Percent
1770376716.1322558,0.0,116.59765625,0.015069088506988092
1770376717.2409384,0.0,116.59765625,0.015069088506988092
1770376718.3484836,0.0,116.59765625,0.015069088506988092
1770376719.455881,0.0,116.59765625,0.015069088506988092
1770376720.5652945,0.0,116.59765625,0.015069088506988092
1770376721.6738157,0.0,116.59765625,0.015069088506988092
1770376722.781746,0.0,116.59765625,0.015069088506988092
1770376723.8894663,0.0,116.59765625,0.015069088506988092
1770376724.997196,0.0,116.59765625,0.015069088506988092
1770376726.1129947,0.0,116.59765625,0.015069088506988092
1770376727.2250872,0.0,116.59765625,0.015069088506988092
1770376728.3381722,0.0,116.59765625,0.015069088506988092
1770376729.4504685,0.0,116.59765625,0.015069088506988092
1770376730.5592756,0.0,116.59765625,0.015069088506988092
1770376731.6725004,0.0,116.59765625,0.015069088506988092
1770376732.7816167,0.0,116.59765625,0.015069088506988092
1770376734.1781335,0.0,116.59765625,0.015069088506988092
1770376735.5452104,0.0,116.59765625,0.015069088506988092
1770376736.6582818,0.0,116.59765625,0.015069088506988092
1770376737.7708821,0.0,116.59765625,0.015069088506988092
1770376738.884419,0.0,116.59765625,0.015069088506988092
1770376739.9963675,0.0,116.59765625,0.015069088506988092
1770376741.108159,0.0,116.59765625,0.015069088506988092
1770376742.2214131,0.0,116.59765625,0.015069088506988092
1770376743.3417962,0.0,116.59765625,0.015069088506988092
1770376744.463537,0.0,116.59765625,0.015069088506988092
1770376745.8962595,0.0,116.59765625,0.015069088506988092
1770376747.3801885,0.0,116.59765625,0.015069088506988092
1770376748.5447867,0.0,116.59765625,0.015069088506988092
1770376749.6626844,0.0,116.59765625,0.015069088506988092
1770376750.7730458,0.0,116.59765625,0.015069088506988092
1770376751.8902395,0.0,116.59765625,0.015069088506988092
1770376753.004885,0.0,116.59765625,0.015069088506988092
1770376754.2466042,0.0,116.59765625,0.015069088506988092
1770376755.3726192,0.0,116.59765625,0.015069088506988092
1770376756.4871755,0.0,116.59765625,0.015069088506988092
1770376757.5993161,0.0,116.59765625,0.015069088506988092
1770376758.7110379,0.0,116.59765625,0.015069088506988092
1770376759.8221722,0.0,116.59765625,0.015069088506988092
1770376760.936686,0.0,116.59765625,0.015069088506988092
1770376762.0487177,0.0,116.59765625,0.015069088506988092
1770376763.1683865,0.0,116.59765625,0.015069088506988092
1770376764.3110328,0.0,116.59765625,0.015069088506988092
1770376765.6254506,0.0,116.59765625,0.015069088506988092
1770376766.7930048,0.0,116.59765625,0.015069088506988092
1770376768.200359,0.0,116.59765625,0.015069088506988092
1770376769.678471,0.0,116.59765625,0.015069088506988092
1770376771.0064015,0.0,116.59765625,0.015069088506988092
1770376772.1878545,0.0,116.59765625,0.015069088506988092
1770376773.302279,0.0,116.59765625,0.015069088506988092
1770376774.4163475,0.0,116.59765625,0.015069088506988092
1770376775.523393,0.0,116.59765625,0.015069088506988092
1770376776.6398854,0.0,116.59765625,0.015069088506988092
1770376777.754621,0.0,116.59765625,0.015069088506988092
1770376779.5780463,0.0,116.59765625,0.015069088506988092
1770376781.172229,0.0,116.59765625,0.015069088506988092
1770376783.247134,0.0,116.59765625,0.015069088506988092
1770376784.4734504,0.0,116.59765625,0.015069088506988092
1770376785.7548432,0.0,116.59765625,0.015069088506988092
1770376786.8659897,0.0,116.59765625,0.015069088506988092
1770376787.9932065,0.0,116.59765625,0.015069088506988092
1770376789.1058333,0.0,116.59765625,0.015069088506988092
1770376790.2200286,0.0,116.59765625,0.015069088506988092
1770376791.3317816,0.0,116.59765625,0.015069088506988092
1770376792.4441953,0.0,116.59765625,0.015069088506988092
1770376793.554948,0.0,116.59765625,0.015069088506988092
1770376794.6657577,0.0,116.59765625,0.015069088506988092
1770376795.7862482,0.0,116.59765625,0.015069088506988092
1770376796.8971324,0.0,116.59765625,0.015069088506988092
1770376798.0076404,0.0,116.59765625,0.015069088506988092
1770376799.1186972,0.0,116.59765625,0.015069088506988092
1770376800.228171,0.0,116.59765625,0.015069088506988092
1770376801.3399022,0.0,116.59765625,0.015069088506988092
1770376802.4504244,0.0,116.59765625,0.015069088506988092
1770376803.5621746,0.0,116.59765625,0.015069088506988092
1770376804.6725821,0.0,116.59765625,0.015069088506988092
1770376805.79986,0.0,116.59765625,0.015069088506988092
1770376806.9108603,0.0,116.59765625,0.015069088506988092
1770376808.0222363,0.0,116.59765625,0.015069088506988092
1770376809.1328776,0.0,116.59765625,0.015069088506988092
1770376810.2438502,0.0,116.59765625,0.015069088506988092
1770376811.3565502,0.0,116.59765625,0.015069088506988092
1770376812.4681008,0.0,116.59765625,0.015069088506988092
1770376813.5808012,0.0,116.59765625,0.015069088506988092
1770376814.6923258,0.0,116.59765625,0.015069088506988092
1770376815.8054512,0.0,116.59765625,0.015069088506988092
1770376816.923611,0.0,116.59765625,0.015069088506988092
1770376818.0341413,0.0,116.59765625,0.015069088506988092
1770376819.146886,0.0,116.59765625,0.015069088506988092
1770376820.2670164,0.0,116.59765625,0.015069088506988092
1770376821.3840635,0.0,116.59765625,0.015069088506988092
1770376822.5053096,0.0,116.59765625,0.015069088506988092
1770376823.6234055,0.0,116.59765625,0.015069088506988092
1770376824.7476683,0.0,116.59765625,0.015069088506988092
1770376825.8796396,0.0,116.59765625,0.015069088506988092
1770376827.007725,0.0,116.59765625,0.015069088506988092
1770376828.1341236,0.0,116.59765625,0.015069088506988092
1770376829.2599776,0.0,116.59765625,0.015069088506988092
1770376830.3814864,0.0,116.59765625,0.015069088506988092
1770376831.5046492,0.0,116.59765625,0.015069088506988092
1770376832.6312158,0.0,116.59765625,0.015069088506988092
1770376833.748547,0.0,116.59765625,0.015069088506988092
1770376834.8667543,0.0,116.59765625,0.015069088506988092
1770376835.9932654,0.0,116.59765625,0.015069088506988092
1770376837.1154022,0.0,116.59765625,0.015069088506988092
1770376838.2398782,0.0,116.59765625,0.015069088506988092
1770376839.3668678,0.0,116.59765625,0.015069088506988092
1770376840.4877276,0.0,116.59765625,0.015069088506988092
1770376841.6085517,0.0,116.59765625,0.015069088506988092
1770376842.7285962,0.0,116.59765625,0.015069088506988092
1770376843.8482053,0.0,116.59765625,0.015069088506988092
1770376844.9670453,0.0,116.59765625,0.015069088506988092
1770376846.087879,0.0,116.59765625,0.015069088506988092
1770376847.2102034,0.0,116.59765625,0.015069088506988092
1770376848.3309636,0.0,116.59765625,0.015069088506988092
1770376849.461984,0.0,116.59765625,0.015069088506988092
1770376850.5810175,0.0,116.59765625,0.015069088506988092
1770376851.6957285,0.0,116.59765625,0.015069088506988092
1770376852.8099358,0.0,116.59765625,0.015069088506988092
1770376853.9240894,0.0,116.59765625,0.015069088506988092
1770376855.0486832,0.0,116.59765625,0.015069088506988092
1770376856.1635656,0.0,116.59765625,0.015069088506988092
1770376857.2782466,0.0,116.59765625,0.015069088506988092
1770376858.3953116,0.0,116.59765625,0.015069088506988092
1770376859.5115633,0.0,116.59765625,0.015069088506988092
1770376860.6264653,0.0,116.59765625,0.015069088506988092
1770376861.7432024,0.0,116.59765625,0.015069088506988092
1770376862.859781,0.0,116.59765625,0.015069088506988092
1770376863.980564,0.0,116.59765625,0.015069088506988092
1770376865.100355,0.0,116.59765625,0.015069088506988092
1770376866.223876,0.0,116.59765625,0.015069088506988092
1770376867.3550103,0.0,116.59765625,0.015069088506988092
1770376868.4721394,0.0,116.59765625,0.015069088506988092
1770376869.5876203,0.0,116.59765625,0.015069088506988092
1770376870.703037,0.0,116.59765625,0.015069088506988092
1770376871.8197088,0.0,116.59765625,0.015069088506988092
1770376872.9357424,0.0,116.59765625,0.015069088506988092
1770376874.0607636,0.0,116.59765625,0.015069088506988092
1770376875.174892,0.0,116.59765625,0.015069088506988092
1770376876.2859344,0.0,116.59765625,0.015069088506988092
1770376877.397604,0.0,116.59765625,0.015069088506988092
1770376878.5121157,0.0,116.59765625,0.015069088506988092
1770376879.6272554,0.0,116.59765625,0.015069088506988092
1770376880.7429676,0.0,116.59765625,0.015069088506988092
1770376881.857686,0.0,116.59765625,0.015069088506988092
1770376882.9780707,0.0,116.59765625,0.015069088506988092
1770376884.092631,0.0,116.59765625,0.015069088506988092
1770376885.2072864,0.0,116.59765625,0.015069088506988092
1770376886.3223283,0.0,116.59765625,0.015069088506988092
1770376887.4356117,0.0,116.59765625,0.015069088506988092
1770376888.5486877,0.0,116.59765625,0.015069088506988092
1770376889.6597848,0.0,116.59765625,0.015069088506988092
1770376890.7748485,0.0,116.59765625,0.015069088506988092
1770376891.8884246,0.0,116.59765625,0.015069088506988092
1770376893.0021045,0.0,116.59765625,0.015069088506988092
1770376894.1152983,0.0,116.59765625,0.015069088506988092
1770376895.2334657,0.0,116.59765625,0.015069088506988092
1770376896.3462665,0.0,116.59765625,0.015069088506988092
1770376897.4589553,0.0,116.59765625,0.015069088506988092
1770376898.5759203,0.0,116.59765625,0.015069088506988092
1770376899.6893253,0.0,116.59765625,0.015069088506988092
1770376900.802805,0.0,116.59765625,0.015069088506988092
1770376901.9155052,0.0,116.59765625,0.015069088506988092
1770376903.0283651,0.0,116.59765625,0.015069088506988092
1770376904.1457095,0.0,116.59765625,0.015069088506988092
1770376905.2592738,0.0,116.59765625,0.015069088506988092
1770376906.3747056,0.0,116.59765625,0.015069088506988092
1770376907.4872065,0.0,116.59765625,0.015069088506988092
1770376908.6005635,0.0,116.59765625,0.015069088506988092
1770376909.7137823,0.0,116.59765625,0.015069088506988092
1770376910.8254552,0.0,116.59765625,0.015069088506988092
1770376911.9367542,0.0,116.59765625,0.015069088506988092
1770376913.04873,0.0,116.59765625,0.015069088506988092
1770376914.16047,0.0,116.59765625,0.015069088506988092
1770376915.2741513,0.0,116.59765625,0.015069088506988092
1770376916.387025,0.0,116.59765625,0.015069088506988092
1770376917.5016017,0.0,116.59765625,0.015069088506988092
1770376918.6148086,0.0,116.59765625,0.015069088506988092
1770376919.7270832,0.0,116.59765625,0.015069088506988092
1770376920.8405855,0.0,116.59765625,0.015069088506988092
1770376921.9537263,0.0,116.59765625,0.015069088506988092
1770376923.0669506,0.0,116.59765625,0.015069088506988092
1770376924.180851,0.0,116.59765625,0.015069088506988092
1770376925.2980998,0.0,116.59765625,0.015069088506988092
1770376926.4163373,0.0,116.59765625,0.015069088506988092
1770376927.5302515,0.0,116.59765625,0.015069088506988092
1770376928.6446126,0.0,116.59765625,0.015069088506988092
1770376929.759001,0.0,116.59765625,0.015069088506988092
1770376930.8731587,0.0,116.59765625,0.015069088506988092
1770376931.985451,0.0,116.59765625,0.015069088506988092
1770376933.0991147,0.0,116.59765625,0.015069088506988092
1770376934.2227006,0.0,116.59765625,0.015069088506988092
1770376935.335416,0.0,116.59765625,0.015069088506988092
1770376936.4491038,0.0,116.59765625,0.015069088506988092
1770376937.5612106,0.0,116.59765625,0.015069088506988092
1770376938.672693,0.0,116.59765625,0.015069088506988092
1770376939.7886157,0.0,116.59765625,0.015069088506988092
1770376940.9028,0.0,116.59765625,0.015069088506988092
1770376942.0175524,0.0,116.59765625,0.015069088506988092
1770376943.1306605,0.0,116.59765625,0.015069088506988092
1770376944.2437704,0.0,116.59765625,0.015069088506988092
1770376945.3567796,0.0,116.59765625,0.015069088506988092
1770376946.4702077,0.0,116.59765625,0.015069088506988092
1770376947.5814323,0.0,116.59765625,0.015069088506988092
1770376948.693112,0.0,116.59765625,0.015069088506988092
1770376949.806197,0.0,116.59765625,0.015069088506988092
1770376950.9239874,0.0,116.59765625,0.015069088506988092
1770376952.0362556,0.0,116.59765625,0.015069088506988092
1770376953.149979,0.0,116.59765625,0.015069088506988092
1770376954.2624187,0.0,116.59765625,0.015069088506988092
1770376955.3747494,0.0,116.59765625,0.015069088506988092
1770376956.4859538,0.0,116.59765625,0.015069088506988092
1770376957.6015854,0.0,116.59765625,0.015069088506988092
1770376958.7152162,0.0,116.59765625,0.015069088506988092
1770376959.8262892,0.0,116.59765625,0.015069088506988092
1770376960.9376333,0.0,116.59765625,0.015069088506988092
1770376962.0533886,0.0,116.59765625,0.015069088506988092
1770376963.1672683,0.0,116.59765625,0.015069088506988092
1770376964.2852008,0.0,116.59765625,0.015069088506988092
1770376965.397968,0.0,116.59765625,0.015069088506988092
1770376966.5106535,0.0,116.59765625,0.015069088506988092
1770376967.6227074,0.0,116.59765625,0.015069088506988092
1770376968.734688,0.0,116.59765625,0.015069088506988092
1770376969.8484697,0.0,116.59765625,0.015069088506988092
1770376970.961985,0.0,116.59765625,0.015069088506988092
1770376972.0750556,0.0,116.59765625,0.015069088506988092
1770376973.188604,0.0,116.59765625,0.015069088506988092
1770376974.3002076,0.0,116.59765625,0.015069088506988092
1770376975.415475,0.0,116.59765625,0.015069088506988092
1770376976.53179,0.0,116.59765625,0.015069088506988092
1770376977.6432998,0.0,116.59765625,0.015069088506988092
1770376978.7618587,0.0,116.59765625,0.015069088506988092
1770376979.8746374,0.0,116.59765625,0.015069088506988092
1770376980.9844072,0.0,116.59765625,0.015069088506988092
1770376982.0965185,0.0,116.59765625,0.015069088506988092
1770376983.2073877,0.0,116.59765625,0.015069088506988092
1770376984.3200154,0.0,116.59765625,0.015069088506988092
1770376985.4343102,0.0,116.59765625,0.015069088506988092
1770376986.5446439,0.0,116.59765625,0.015069088506988092
1770376987.6565962,0.0,116.59765625,0.015069088506988092
1770376988.7696495,0.0,116.59765625,0.015069088506988092
1770376989.8845375,0.0,116.59765625,0.015069088506988092
1770376990.9961653,0.0,116.59765625,0.015069088506988092
1770376992.1075358,0.0,116.59765625,0.015069088506988092
1770376993.217867,0.0,116.59765625,0.015069088506988092
1770376994.3341532,0.0,116.59765625,0.015069088506988092
1770376995.4444487,0.0,116.59765625,0.015069088506988092
1770376996.5542493,0.0,116.59765625,0.015069088506988092
1770376997.6707125,0.0,116.59765625,0.015069088506988092
1770376998.781577,0.0,116.59765625,0.015069088506988092
1770376999.8986573,0.0,116.59765625,0.015069088506988092
1770377001.009543,0.0,116.59765625,0.015069088506988092
1770377002.1200678,0.0,116.59765625,0.015069088506988092
1770377003.2361515,0.0,116.59765625,0.015069088506988092
1770377004.3469727,0.0,116.59765625,0.015069088506988092
1770377005.4571478,0.0,116.59765625,0.015069088506988092
1770377006.5683005,0.0,116.59765625,0.015069088506988092
1770377007.6791916,0.0,116.59765625,0.015069088506988092
1770377008.7893598,0.0,116.59765625,0.015069088506988092
1770377009.9007058,0.0,116.59765625,0.015069088506988092
1770377011.0124774,0.0,116.59765625,0.015069088506988092
1770377012.1241713,0.0,116.59765625,0.015069088506988092
1770377013.243877,0.0,116.59765625,0.015069088506988092
1770377014.3549576,0.0,116.59765625,0.015069088506988092
1770377015.465087,0.0,116.59765625,0.015069088506988092
1770377016.5790312,0.0,116.59765625,0.015069088506988092
1770377017.688996,0.0,116.59765625,0.015069088506988092
1770377018.7992885,0.0,116.59765625,0.015069088506988092
1770377019.9143565,0.0,116.59765625,0.015069088506988092
1770377021.0303357,0.0,116.59765625,0.015069088506988092
1770377022.1447744,0.0,116.59765625,0.015069088506988092
1770377023.26108,0.0,116.59765625,0.015069088506988092
1770377024.3761182,0.0,116.59765625,0.015069088506988092
1770377025.4999778,0.0,116.59765625,0.015069088506988092
1770377026.6245692,0.0,116.59765625,0.015069088506988092
1770377027.745727,0.0,116.59765625,0.015069088506988092
1770377028.863829,0.0,116.59765625,0.015069088506988092
1770377029.9857507,0.0,116.59765625,0.015069088506988092
1770377031.1030114,0.0,116.59765625,0.015069088506988092
1770377032.2208555,0.0,116.59765625,0.015069088506988092
1770377033.3418427,0.0,116.59765625,0.015069088506988092
1770377034.460041,0.0,116.59765625,0.015069088506988092
1770377035.5770154,0.0,116.59765625,0.015069088506988092
1770377036.6957917,0.0,116.59765625,0.015069088506988092
1770377037.8194978,0.0,116.59765625,0.015069088506988092
1770377038.937648,0.0,116.59765625,0.015069088506988092
1770377040.0592566,0.0,116.59765625,0.015069088506988092
1770377041.186715,0.0,116.59765625,0.015069088506988092
1770377042.306707,0.0,116.59765625,0.015069088506988092
1770377043.4243634,0.0,116.59765625,0.015069088506988092
1770377044.5492582,0.0,116.59765625,0.015069088506988092
1770377045.6673276,0.0,116.59765625,0.015069088506988092
1770377046.7819757,0.0,116.59765625,0.015069088506988092
1770377047.8957355,0.0,116.59765625,0.015069088506988092
1770377049.009579,0.0,116.59765625,0.015069088506988092
1770377050.1252499,0.0,116.59765625,0.015069088506988092
1770377051.238725,0.0,116.59765625,0.015069088506988092
1770377052.3574202,0.0,116.59765625,0.015069088506988092
1770377053.4798286,0.0,116.59765625,0.015069088506988092
1770377054.5984933,0.0,116.59765625,0.015069088506988092
1770377055.7186081,0.0,116.59765625,0.015069088506988092
1770377056.8410716,0.0,116.59765625,0.015069088506988092
1770377057.9556515,0.0,116.59765625,0.015069088506988092
1770377059.069458,0.0,116.59765625,0.015069088506988092
1770377060.185275,0.0,116.59765625,0.015069088506988092
1770377061.299954,0.0,116.59765625,0.015069088506988092
1770377062.4125535,0.0,116.59765625,0.015069088506988092
1770377063.537189,0.0,116.59765625,0.015069088506988092
1770377064.6528091,0.0,116.59765625,0.015069088506988092
1770377065.7686825,0.0,116.59765625,0.015069088506988092
1770377066.8889177,0.0,116.59765625,0.015069088506988092
1770377068.0151384,0.0,116.59765625,0.015069088506988092
1770377069.1416795,0.0,116.59765625,0.015069088506988092
1770377070.275312,0.0,116.59765625,0.015069088506988092
1770377071.3962402,0.0,116.59765625,0.015069088506988092
1770377072.5116997,0.0,116.59765625,0.015069088506988092
1770377073.6273565,0.0,116.59765625,0.015069088506988092
1770377074.745514,0.0,116.59765625,0.015069088506988092
1770377075.8656325,0.0,116.59765625,0.015069088506988092
1770377076.9806223,0.0,116.59765625,0.015069088506988092
1770377078.0953188,0.0,116.59765625,0.015069088506988092
1770377079.2097075,0.0,116.59765625,0.015069088506988092
1770377080.323871,0.0,116.59765625,0.015069088506988092
1770377081.4479723,0.0,116.59765625,0.015069088506988092
1770377082.5669355,0.0,116.59765625,0.015069088506988092
1770377083.6848257,0.0,116.59765625,0.015069088506988092
1770377084.8086889,0.0,116.59765625,0.015069088506988092
1770377085.9402,0.0,116.59765625,0.015069088506988092
1770377087.0605118,0.0,116.59765625,0.015069088506988092
1770377088.1793437,0.0,116.59765625,0.015069088506988092
1770377089.2974396,0.0,116.59765625,0.015069088506988092
1770377090.423979,0.0,116.59765625,0.015069088506988092
1770377091.548078,0.0,116.59765625,0.015069088506988092
1770377092.665964,0.0,116.59765625,0.015069088506988092
1770377093.785331,0.0,116.59765625,0.015069088506988092
1770377094.9028642,0.0,116.59765625,0.015069088506988092
1770377096.0233433,0.0,116.59765625,0.015069088506988092
1770377097.1429665,0.0,116.59765625,0.015069088506988092
1770377098.2639723,0.0,116.59765625,0.015069088506988092
1770377099.3851674,0.0,116.59765625,0.015069088506988092
1770377100.5079439,0.0,116.59765625,0.015069088506988092
1770377101.6289954,0.0,116.59765625,0.015069088506988092
1770377102.7519226,0.0,116.59765625,0.015069088506988092
1770377103.8717453,0.0,116.59765625,0.015069088506988092
1770377104.9904928,0.0,116.59765625,0.015069088506988092
1770377106.1088476,0.0,116.59765625,0.015069088506988092
1770377107.2310913,0.0,116.59765625,0.015069088506988092
1770377108.3515072,0.0,116.59765625,0.015069088506988092
1770377109.4810667,0.0,116.59765625,0.015069088506988092
1770377110.6003604,0.0,116.59765625,0.015069088506988092
1770377111.7224605,0.0,116.59765625,0.015069088506988092
1770377112.8459556,0.0,116.59765625,0.015069088506988092
1770377113.9691474,0.0,116.59765625,0.015069088506988092
1770377115.086442,0.0,116.59765625,0.015069088506988092
1770377116.2086608,0.0,116.59765625,0.015069088506988092
1770377117.3350732,0.0,116.59765625,0.015069088506988092
1770377118.4508717,0.0,116.59765625,0.015069088506988092
1770377119.5652199,0.0,116.59765625,0.015069088506988092
1770377120.6791186,0.0,116.59765625,0.015069088506988092
1770377121.7965784,0.0,116.59765625,0.015069088506988092
1770377122.9126022,0.0,116.59765625,0.015069088506988092
1770377124.0322592,0.0,116.59765625,0.015069088506988092
1770377125.148018,0.0,116.59765625,0.015069088506988092
1770377126.272208,0.0,116.59765625,0.015069088506988092
1770377127.3931723,0.0,116.59765625,0.015069088506988092
1770377128.5172918,0.0,116.59765625,0.015069088506988092
1770377129.636944,0.0,116.59765625,0.015069088506988092
1770377130.7530975,0.0,116.59765625,0.015069088506988092
1770377131.8741586,0.0,116.59765625,0.015069088506988092
1770377132.9952757,0.0,116.59765625,0.015069088506988092
1770377134.1112146,0.0,116.59765625,0.015069088506988092
1770377135.2304788,0.0,116.59765625,0.015069088506988092
1770377136.3462687,0.0,116.59765625,0.015069088506988092
1770377137.4632368,0.0,116.59765625,0.015069088506988092
1770377138.580778,0.0,116.59765625,0.015069088506988092
1770377139.6981335,0.0,116.59765625,0.015069088506988092
1770377140.814613,0.0,116.59765625,0.015069088506988092
1770377141.9297218,0.0,116.59765625,0.015069088506988092
1770377143.0489132,0.0,116.59765625,0.015069088506988092
1770377144.1682346,0.0,116.59765625,0.015069088506988092
1770377145.2899537,0.0,116.59765625,0.015069088506988092
1770377146.4079342,0.0,116.59765625,0.015069088506988092
1770377147.5268097,0.0,116.59765625,0.015069088506988092
1770377148.6459837,0.0,116.59765625,0.015069088506988092
1770377149.7818232,0.0,116.59765625,0.015069088506988092
1770377150.9081564,0.0,116.59765625,0.015069088506988092
1770377152.0275795,0.0,116.59765625,0.015069088506988092
1770377153.1499367,0.0,116.59765625,0.015069088506988092
1770377154.268923,0.0,116.59765625,0.015069088506988092
1770377155.3896554,0.0,116.59765625,0.015069088506988092
1770377156.5110738,0.0,116.59765625,0.015069088506988092
1770377157.6300118,0.0,116.59765625,0.015069088506988092
1770377158.7484834,0.0,116.59765625,0.015069088506988092
1770377159.8686922,0.0,116.59765625,0.015069088506988092
1770377160.9947364,0.0,116.59765625,0.015069088506988092
1770377162.1107576,0.0,116.59765625,0.015069088506988092
1770377163.2320871,0.0,116.59765625,0.015069088506988092
1770377164.3528564,0.0,116.59765625,0.015069088506988092
1770377165.4740574,0.0,116.59765625,0.015069088506988092
1770377166.5960522,0.0,116.59765625,0.015069088506988092
1770377167.7193224,0.0,116.59765625,0.015069088506988092
1770377168.8375835,0.0,116.59765625,0.015069088506988092
1770377169.9560454,0.0,116.59765625,0.015069088506988092
1770377171.074795,0.0,116.59765625,0.015069088506988092
1770377172.192482,0.0,116.59765625,0.015069088506988092
1770377173.3132176,0.0,116.59765625,0.015069088506988092
1770377174.435932,0.0,116.59765625,0.015069088506988092
1770377175.5586708,0.0,116.59765625,0.015069088506988092
1770377176.6784723,0.0,116.59765625,0.015069088506988092
1770377177.8042789,0.0,116.59765625,0.015069088506988092
1770377178.9263515,0.0,116.59765625,0.015069088506988092
1770377180.051368,0.0,116.59765625,0.015069088506988092
1770377181.17386,0.0,116.59765625,0.015069088506988092
1770377182.3059196,0.0,116.59765625,0.015069088506988092
1770377183.4343321,0.0,116.59765625,0.015069088506988092
1770377184.555638,0.0,116.59765625,0.015069088506988092
1770377185.6769993,0.0,116.59765625,0.015069088506988092
1770377186.8009303,0.0,116.59765625,0.015069088506988092
1770377187.9239984,0.0,116.59765625,0.015069088506988092
1770377189.0491526,0.0,116.59765625,0.015069088506988092
1770377190.1740396,0.0,116.59765625,0.015069088506988092
1770377191.3008564,0.0,116.59765625,0.015069088506988092
1770377192.4295483,0.0,116.59765625,0.015069088506988092
1770377193.5546312,0.0,116.59765625,0.015069088506988092
1770377194.6830814,0.0,116.59765625,0.015069088506988092
1770377195.8088722,0.0,116.59765625,0.015069088506988092
1770377196.9428315,0.0,116.59765625,0.015069088506988092
1770377198.0801191,0.0,116.59765625,0.015069088506988092
1770377199.2054346,0.0,116.59765625,0.015069088506988092
1770377200.329129,0.0,116.59765625,0.015069088506988092
1770377201.4517715,0.0,116.59765625,0.015069088506988092
1770377202.5732806,0.0,116.59765625,0.015069088506988092
1770377203.6997135,0.0,116.59765625,0.015069088506988092
1770377204.8257482,0.0,116.59765625,0.015069088506988092
1770377205.9458604,0.0,116.59765625,0.015069088506988092
1770377207.0665488,0.0,116.59765625,0.015069088506988092
1770377208.1831837,0.0,116.59765625,0.015069088506988092
1770377209.303778,0.0,116.59765625,0.015069088506988092
1770377210.4264154,0.0,116.59765625,0.015069088506988092
1770377211.5433307,0.0,116.59765625,0.015069088506988092
1770377212.663744,0.0,116.59765625,0.015069088506988092
1770377213.777265,0.0,116.59765625,0.015069088506988092
1770377214.8919015,0.0,116.59765625,0.015069088506988092
1770377216.0097797,0.0,116.59765625,0.015069088506988092
1770377217.1237757,0.0,116.59765625,0.015069088506988092
1770377218.2439072,0.0,116.59765625,0.015069088506988092
1770377219.358859,0.0,116.59765625,0.015069088506988092
1770377220.4724426,0.0,116.59765625,0.015069088506988092
1770377221.586321,0.0,116.59765625,0.015069088506988092
1770377222.7028947,0.0,116.59765625,0.015069088506988092
1770377223.8220224,0.0,116.59765625,0.015069088506988092
1770377224.9403737,0.0,116.59765625,0.015069088506988092
1770377226.0575666,0.0,116.59765625,0.015069088506988092
1770377227.1773705,0.0,116.59765625,0.015069088506988092
1770377228.2948108,0.0,116.59765625,0.015069088506988092
1770377229.4129484,0.0,116.59765625,0.015069088506988092
1770377230.538821,0.0,116.59765625,0.015069088506988092
1770377231.6559658,0.0,116.59765625,0.015069088506988092
1770377232.7845836,0.0,116.59765625,0.015069088506988092
