timestamp,path_id,bandwidth_gbps,is_degraded
1781253312.365,35121,15.10,0
1781253312.377,35121,12.80,1
1781253312.386,35121,16.60,0
1781253312.403,35121,8.70,1
1781253313.431,35121,8.20,1
1781253315.511,20176,12.20,1
1781253315.521,20176,16.90,0
1781253315.532,20176,13.30,1
1781253315.541,20176,19.50,0
1781253315.559,20176,8.10,1
1781253316.613,35121,8.70,1
1781253317.634,35121,12.10,1
1781253317.643,35121,19.20,0
1781253317.655,35121,12.60,1
1781253317.663,35121,20.10,0
1781253317.684,35121,6.90,1
1781253317.694,35121,15.90,0
1781253317.706,35121,12.70,1
1781253317.714,35121,18.00,0
1781253317.725,35121,14.10,0
1781253317.738,35121,11.70,1
1781253321.038,20176,19.40,0
1781253321.051,20176,12.10,1
1781253321.059,20176,19.60,0
1781253321.077,20176,7.90,1
1781253321.086,20176,18.50,0
1781253322.116,35121,14.50,0
1781253322.124,35121,20.50,0
1781253324.179,20176,16.80,0
1781253324.190,20176,15.00,0
1781253324.200,20176,15.60,0
1781253324.214,20176,10.40,1
1781253324.222,20176,19.70,0
1781253327.301,20176,19.30,0
1781253327.313,20176,12.30,1
1781253327.322,20176,19.80,0
1781253327.339,20176,8.40,1
1781253327.351,20176,12.60,1
1781253332.654,20176,19.50,0
1781253332.675,20176,7.00,1
1781253332.689,20176,13.80,1
1781253332.699,20176,15.90,0
1781253332.710,20176,14.00,1
1781253332.719,20176,18.10,0
1781253332.737,20176,8.20,1
1781253332.746,20176,16.70,0
1781253333.767,35121,12.80,1
1781253333.794,35121,5.30,1
1781253333.813,35121,7.90,1
1781253333.833,35121,7.20,1
1781253334.872,35121,18.80,0
1781253334.882,35121,14.90,0
1781253334.892,35121,16.40,0
1781253335.909,20176,19.60,0
1781253336.949,35121,8.30,1
1781253336.968,35121,7.70,1
1781253338.000,35121,14.60,0
1781253338.010,35121,16.70,0
1781253338.028,35121,12.90,1
1781253338.037,35121,16.80,0
1781253338.048,35121,14.40,0
1781253338.057,35121,19.20,0
1781253339.079,35121,10.90,1
1781253339.088,35121,18.70,0
1781253339.099,35121,13.40,1
1781253339.111,35121,13.40,1
1781253341.178,20176,20.40,0
1781253341.193,20176,10.20,1
1781253341.202,20176,16.80,0
1781253341.213,20176,14.80,0
1781253343.269,35121,9.70,1
1781253344.300,20176,16.10,0
1781253344.310,20176,15.10,0
1781253344.321,20176,14.90,0
1781253344.333,20176,17.70,0
1781253344.351,20176,8.30,1
1781253344.359,20176,19.70,0
1781253344.375,20176,9.60,1
1781253344.383,20176,19.10,0
1781253345.405,20176,11.90,1
1781253345.422,20176,8.60,1
1781253347.492,20176,7.60,1
1781253347.500,20176,19.20,0
1781253347.512,20176,13.50,1
1781253347.521,20176,16.80,0
1781253347.534,20176,11.90,1
1781253347.547,20176,11.40,1
1781253347.561,20176,11.20,1
1781253350.640,20176,15.80,0
1781253350.651,20176,14.30,0
1781253350.660,20176,17.60,0
1781253350.681,20176,6.90,1
1781253350.689,20176,19.80,0
1781253350.704,20176,10.00,1
1781253350.712,20176,19.80,0
1781253353.786,20176,17.10,0
1781253353.798,20176,13.10,1
1781253353.807,20176,16.50,0
1781253353.821,20176,11.40,1
1781253353.837,20176,9.20,1
1781253353.849,20176,13.10,1
1781253356.935,20176,12.70,1
1781253356.944,20176,17.60,0
1781253356.965,20176,7.20,1
1781253356.976,20176,13.90,1
1781253356.987,20176,13.70,1
1781253356.997,20176,16.00,0
1781253359.072,35121,15.30,0
1781253360.095,35121,10.70,1
1781253360.112,35121,14.40,0
1781253360.122,35121,15.10,0
1781253360.134,35121,13.30,1
1781253360.151,35121,8.80,1
1781253360.162,35121,14.70,0
1781253362.226,35121,10.80,1
1781253362.235,35121,20.00,0
1781253362.247,35121,12.90,1
1781253362.259,35121,12.30,1
1781253363.285,35121,8.90,1
1781253363.294,35121,17.10,0
1781253363.307,35121,12.60,1
1781253363.315,35121,19.50,0
1781253363.331,35121,9.50,1
1781253363.343,35121,12.60,1
1781253363.362,35121,7.70,1
1781253363.372,35121,16.10,0
1781253363.390,35121,8.60,1
1781253365.440,20176,13.70,1
1781253365.451,20176,14.70,0
1781253365.460,20176,17.40,0
1781253365.472,20176,13.10,1
1781253365.483,20176,13.90,1
1781253365.502,20176,7.90,1
1781253365.511,20176,16.80,0
1781253366.537,35121,9.20,1
1781253368.603,35121,10.40,1
1781253368.617,35121,10.70,1
1781253368.627,35121,15.10,0
1781253368.637,35121,16.60,0
1781253368.649,35121,13.10,1
1781253368.659,35121,16.30,0
1781253368.675,35121,8.90,1
1781253368.685,35121,16.40,0
1781253370.737,35121,16.00,0
1781253370.746,35121,17.30,0
1781253370.757,35121,14.00,1
1781253370.774,35121,15.60,0
1781253370.783,35121,17.40,0
1781253370.795,35121,13.30,1
1781253371.814,35121,14.80,0
1781253371.825,35121,14.80,0
1781253371.834,35121,17.10,0
1781253371.851,35121,8.70,1
1781253371.861,35121,16.40,0
1781253371.884,35121,8.60,1
1781253372.909,35121,9.70,1
1781253372.918,35121,17.60,0
1781253372.928,35121,15.50,0
1781253372.939,35121,14.10,0
1781253373.976,20176,15.40,0
1781253373.988,20176,12.80,1
1781253373.996,20176,19.80,0
1781253374.010,20176,10.40,1
1781253374.022,20176,13.60,1
1781253374.040,20176,7.90,1
1781253374.050,20176,16.70,0
1781253377.124,35121,13.40,1
1781253377.134,35121,15.70,0
1781253377.152,35121,8.30,1
1781253377.162,35121,15.50,0
1781253377.175,35121,12.20,1
1781253377.183,35121,19.20,0
1781253377.196,35121,12.30,1
1781253377.204,35121,19.40,0
1781253377.224,35121,7.20,1
1781253378.247,20176,18.70,0
1781253378.265,20176,8.40,1
1781253379.298,35121,10.50,1
1781253379.316,35121,13.10,1
1781253379.325,35121,18.30,0
1781253379.339,35121,10.90,1
1781253379.348,35121,16.90,0
1781253379.359,35121,14.90,0
1781253380.379,35121,13.70,1
1781253380.391,35121,12.50,1
1781253381.436,35121,6.90,1
1781253381.445,35121,18.70,0
1781253381.459,35121,10.50,1
1781253382.500,20176,8.80,1
1781253382.516,20176,10.30,1
1781253382.528,20176,13.30,1
1781253382.539,20176,14.20,0
1781253382.548,20176,17.90,0
1781253382.561,20176,11.60,1
1781253382.570,20176,18.00,0
1781253382.586,20176,8.80,1
1781253383.608,20176,12.80,1
1781253383.633,20176,5.60,1
1781253383.651,20176,8.20,1
1781253385.717,20176,11.30,1
1781253385.732,20176,9.90,1
1781253385.742,20176,15.60,0
1781253385.752,20176,15.90,0
1781253385.763,20176,13.70,1
1781253385.773,20176,15.60,0
1781253385.791,20176,8.30,1
1781253385.802,20176,14.20,0
1781253387.862,20176,20.30,0
1781253387.875,20176,12.60,1
1781253388.911,35121,7.30,1
1781253388.920,35121,17.90,0
1781253388.936,35121,9.50,1
1781253388.948,35121,15.30,0
1781253388.958,35121,16.10,0
1781253388.971,35121,11.10,1
1781253391.038,20176,12.80,1
1781253391.051,20176,12.40,1
1781253391.061,20176,14.90,0
1781253392.082,20176,12.90,1
1781253392.092,20176,16.50,0
1781253392.106,20176,10.80,1
1781253392.120,20176,10.40,1
1781253394.178,35121,13.60,1
1781253394.188,35121,14.90,0
1781253394.198,35121,16.70,0
1781253394.210,35121,12.60,1
1781253394.219,35121,17.30,0
1781253394.236,35121,8.80,1
1781253394.248,35121,12.90,1
1781253394.261,35121,12.10,1
1781253394.269,35121,18.90,0
1781253394.281,35121,13.40,1
1781253397.360,35121,11.30,1
1781253397.369,35121,18.10,0
1781253397.380,35121,13.80,1
1781253397.391,35121,15.20,0
1781253397.404,35121,11.00,1
1781253397.420,35121,9.20,1
1781253397.431,35121,15.50,0
1781253397.442,35121,14.30,0
1781253397.453,35121,19.80,0
1781253398.482,35121,7.40,1
1781253398.502,35121,7.40,1
1781253398.518,35121,9.20,1
1781253399.563,20176,16.40,0
1781253400.581,20176,17.00,0
1781253400.602,20176,7.00,1
1781253400.613,20176,13.60,1
1781253400.627,20176,10.70,1
1781253402.694,35121,14.20,0
1781253402.706,35121,12.70,1
1781253402.716,35121,17.20,0
1781253402.726,35121,14.50,0
1781253402.741,35121,10.60,1
1781253402.756,35121,10.00,1
1781253402.769,35121,11.00,1
1781253402.778,35121,18.50,0
1781253402.790,35121,12.50,1
1781253405.871,35121,13.50,1
1781253405.884,35121,12.10,1
1781253405.893,35121,17.10,0
1781253405.904,35121,14.80,0
1781253405.915,35121,14.40,0
1781253405.928,35121,11.40,1
1781253405.947,35121,7.70,1
1781253405.956,35121,17.20,0
1781253405.969,35121,12.30,1
1781253405.977,35121,19.40,0
1781253409.067,35121,7.70,1
1781253409.076,35121,18.90,0
1781253409.088,35121,12.40,1
1781253409.097,35121,18.50,0
1781253409.110,35121,12.10,1
1781253409.124,35121,10.40,1
1781253409.139,35121,9.80,1
1781253409.150,35121,14.70,0
1781253409.160,35121,15.20,0
1781253409.171,35121,14.10,0
1781253411.228,35121,20.30,0
1781253411.239,35121,13.30,1
1781253411.248,35121,19.20,0
1781253411.262,35121,10.60,1
1781253411.272,35121,15.40,0
1781253413.319,35121,16.90,0
1781253413.337,35121,7.90,1
1781253414.371,35121,20.00,0
1781253414.386,35121,10.30,1
1781253414.396,35121,16.30,0
1781253414.406,35121,15.20,0
1781253414.416,35121,15.20,0
1781253414.426,35121,15.20,0
1781253414.444,35121,8.60,1
1781253417.518,35121,12.60,1
1781253417.527,35121,18.20,0
1781253417.538,35121,14.10,0
1781253417.551,35121,11.80,1
1781253417.566,35121,9.60,1
1781253417.581,35121,10.30,1
1781253417.590,35121,17.60,0
1781253417.602,35121,12.70,1
1781253417.610,35121,19.60,0
1781253417.629,35121,7.90,1
1781253418.653,35121,10.10,1
1781253418.668,35121,10.00,1
1781253418.695,35121,5.20,1
1781253418.714,35121,8.10,1
1781253418.732,35121,7.80,1
1781253418.741,35121,17.60,0
1781253420.793,20176,19.80,0
1781253420.805,20176,12.10,1
1781253420.814,20176,18.80,0
1781253420.831,20176,8.90,1
1781253420.842,20176,13.60,1
1781253423.929,35121,13.60,1
1781253423.941,35121,12.50,1
1781253423.956,35121,9.50,1
1781253423.967,35121,14.90,0
1781253423.980,35121,11.40,1
1781253423.993,35121,13.80,1
1781253424.002,35121,18.30,0
1781253426.056,35121,16.70,0
1781253426.066,35121,14.50,0
1781253426.075,35121,19.10,0
1781253426.090,35121,10.00,1
1781253426.098,35121,19.60,0
1781253428.149,35121,13.20,1
1781253429.187,35121,14.20,0
1781253429.197,35121,14.40,0
1781253429.209,35121,12.90,1
1781253429.220,35121,14.80,0
1781253429.229,35121,17.10,0
1781253429.241,35121,13.00,1
1781253429.250,35121,18.30,0
1781253429.268,35121,8.10,1
1781253429.280,35121,13.30,1
1781253432.359,20176,19.50,0
1781253432.372,20176,11.90,1
1781253432.381,20176,17.80,0
1781253432.400,20176,8.00,1
1781253433.424,35121,9.80,1
1781253433.436,35121,12.80,1
1781253433.452,35121,9.30,1
1781253433.467,35121,9.90,1
1781253433.477,35121,14.60,0
1781253433.489,35121,12.70,1
1781253434.523,35121,8.20,1
1781253434.534,35121,15.00,0
1781253435.569,35121,12.30,1
1781253435.578,35121,18.40,0
1781253435.594,35121,9.20,1
1781253435.609,35121,10.10,1
1781253435.622,35121,11.20,1
1781253435.633,35121,14.60,0
1781253435.643,35121,17.10,0
1781253435.654,35121,13.10,1
1781253435.664,35121,17.30,0
1781253436.691,20176,7.70,1
1781253436.702,20176,14.50,0
1781253436.723,20176,7.10,1
1781253437.770,20176,15.10,0
1781253437.779,20176,18.40,0
1781253438.799,35121,13.60,1
1781253438.809,35121,16.60,0
1781253438.820,35121,13.80,1
1781253438.829,35121,18.60,0
1781253438.850,35121,6.90,1
1781253439.878,20176,13.10,1
1781253439.887,20176,19.00,0
1781253439.898,20176,14.50,0
1781253439.913,20176,9.40,1
1781253440.951,35121,11.10,1
1781253440.962,35121,14.60,0
1781253440.974,35121,13.10,1
1781253440.982,35121,19.80,0
1781253440.996,35121,10.40,1
1781253441.007,35121,14.80,0
1781253441.028,35121,6.90,1
1781253443.074,35121,15.50,0
1781253443.093,35121,7.70,1
1781253443.108,35121,17.40,0
1781253443.121,35121,11.70,1
1781253443.130,35121,17.00,0
1781253443.140,35121,16.00,0
1781253443.153,35121,11.70,1
1781253446.238,35121,9.10,1
1781253446.246,35121,20.10,0
1781253446.268,35121,12.70,1
1781253447.293,20176,11.90,1
1781253447.311,20176,8.70,1
1781253447.324,20176,12.60,1
1781253447.336,20176,12.50,1
1781253448.359,35121,16.10,0
1781253448.378,35121,7.80,1
1781253449.435,20176,12.20,1
1781253449.444,20176,19.10,0
1781253450.461,35121,20.60,0
1781253450.471,35121,14.70,0
1781253450.482,35121,15.20,0
1781253450.493,35121,14.00,1
1781253450.502,35121,17.70,0
1781253451.535,20176,9.00,1
1781253451.549,20176,10.70,1
1781253451.563,20176,10.60,1
1781253451.572,20176,18.50,0
1781253452.607,20176,16.20,0
1781253452.623,20176,9.10,1
1781253452.636,20176,12.30,1
1781253452.648,20176,12.00,1
1781253452.657,20176,19.60,0
1781253452.668,20176,13.10,1
1781253454.711,20176,18.10,0
1781253455.760,20176,9.90,1
1781253455.770,20176,16.10,0
1781253455.780,20176,15.70,0
1781253455.792,20176,13.90,1
1781253455.802,20176,14.70,0
1781253455.822,20176,7.30,1
1781253455.831,20176,18.30,0
1781253457.881,35121,17.80,0
1781253457.892,35121,14.50,0
1781253458.923,35121,12.20,1
1781253458.935,35121,12.00,1
1781253458.953,35121,8.30,1
1781253458.964,35121,14.70,0
1781253458.975,35121,13.90,1
1781253458.985,35121,16.10,0
1781253458.995,35121,15.70,0
1781253459.010,35121,9.80,1
1781253459.021,35121,14.40,0
1781253459.038,35121,8.80,1
1781253460.068,20176,9.10,1
1781253461.099,35121,13.50,1
1781253461.107,35121,20.20,0
1781253461.121,35121,10.50,1
1781253461.132,35121,17.10,0
1781253461.142,35121,16.00,0
1781253461.152,35121,15.20,0
1781253461.165,35121,12.60,1
1781253461.176,35121,13.00,1
1781253461.185,35121,19.60,0
1781253462.203,35121,17.00,0
1781253462.224,35121,7.10,1
1781253462.234,35121,20.10,0
1781253462.254,35121,7.20,1
1781253462.264,35121,14.70,0
1781253462.284,35121,7.30,1
1781253462.293,35121,19.80,0
1781253464.343,35121,20.60,0
1781253464.356,35121,11.00,1
1781253464.365,35121,19.40,0
1781253464.377,35121,12.80,1
1781253464.388,35121,13.90,1
1781253464.405,35121,8.90,1
1781253464.419,35121,10.60,1
1781253464.429,35121,14.60,0
1781253464.440,35121,15.50,0
1781253464.450,35121,16.00,0
1781253465.482,35121,6.10,1
1781253465.500,35121,8.30,1
1781253467.560,20176,11.90,1
1781253467.568,20176,19.60,0
1781253467.581,20176,12.20,1
1781253467.589,20176,19.80,0
1781253467.609,20176,7.10,1
1781253467.618,20176,18.80,0
1781253467.634,20176,9.40,1
1781253467.642,20176,19.50,0
1781253467.654,20176,13.30,1
1781253469.713,35121,13.20,1
1781253469.722,35121,17.00,0
1781253469.735,35121,11.20,1
1781253469.744,35121,18.10,0
1781253471.789,35121,13.60,1
1781253471.811,35121,6.50,1
1781253471.823,35121,13.50,1
1781253471.842,35121,7.80,1
1781253472.877,20176,17.60,0
1781253472.896,20176,7.80,1
1781253472.907,20176,13.70,1
1781253472.921,20176,10.60,1
1781253472.929,20176,19.80,0
1781253473.959,35121,7.20,1
1781253473.968,35121,17.10,0
1781253473.988,35121,7.10,1
1781253475.024,20176,9.40,1
1781253475.033,20176,19.30,0
1781253476.069,35121,14.20,0
1781253476.080,35121,13.50,1
1781253476.093,35121,11.90,1
1781253476.109,35121,9.30,1
1781253476.121,35121,12.90,1
1781253476.129,35121,19.70,0
1781253476.142,35121,11.90,1
1781253476.152,35121,15.60,0
1781253476.170,35121,8.00,1
1781253479.237,20176,20.70,0
1781253479.250,20176,12.30,1
1781253479.258,20176,18.90,0
1781253479.270,20176,12.50,1
1781253479.279,20176,19.80,0
1781253482.366,20176,12.50,1
1781253482.375,20176,18.20,0
1781253482.388,20176,12.50,1
1781253482.396,20176,19.60,0
1781253482.414,20176,8.00,1
1781253482.426,20176,12.70,1
1781253482.442,20176,14.50,0
1781253483.472,20176,6.90,1
1781253483.481,20176,17.90,0
1781253483.503,20176,6.40,1
1781253483.515,20176,13.70,1
1781253484.542,35121,18.90,0
1781253484.557,35121,9.90,1
1781253484.566,35121,19.70,0
1781253484.578,35121,12.10,1
1781253484.587,35121,19.60,0
1781253484.599,35121,11.80,1
1781253484.608,35121,20.00,0
1781253484.629,35121,6.90,1
1781253484.637,35121,19.40,0
1781253484.649,35121,13.40,1
1781253485.672,35121,10.10,1
1781253485.687,35121,10.30,1
1781253485.703,35121,9.70,1
1781253487.768,35121,15.50,0
1781253487.779,35121,14.00,1
1781253487.788,35121,17.90,0
1781253487.807,35121,7.80,1
1781253487.816,35121,19.40,0
1781253487.830,35121,10.20,1
1781253487.839,35121,18.40,0
1781253487.851,35121,12.50,1
1781253490.936,35121,8.00,1
1781253490.945,35121,18.10,0
1781253490.958,35121,12.00,1
1781253490.966,35121,19.60,0
1781253490.978,35121,13.00,1
1781253490.997,35121,8.40,1
1781253491.007,35121,15.10,0
1781253491.023,35121,9.60,1
1781253491.032,35121,18.50,0
1781253492.062,35121,7.10,1
1781253493.111,20176,10.30,1
1781253493.119,20176,19.60,0
1781253493.131,20176,13.20,1
1781253493.140,20176,17.10,0
1781253494.157,20176,18.20,0
1781253494.169,20176,13.80,1
1781253494.185,20176,9.20,1
1781253494.197,20176,12.70,1
1781253496.263,20176,14.90,0
1781253496.283,20176,7.30,1
1781253496.292,20176,16.30,0
1781253496.304,20176,13.20,1
1781253496.312,20176,19.70,0
1781253497.334,20176,12.90,1
1781253497.345,20176,13.30,1
1781253499.408,35121,15.20,0
1781253499.421,35121,11.30,1
1781253499.430,35121,18.10,0
1781253499.441,35121,14.10,0
1781253499.451,35121,15.90,0
1781253499.466,35121,10.50,1
1781253499.481,35121,9.90,1
1781253499.493,35121,11.90,1
1781253500.513,35121,14.70,0
1781253500.536,35121,6.60,1
1781253500.558,35121,6.30,1
1781253501.597,35121,18.70,0
1781253501.610,35121,11.20,1
1781253501.619,35121,20.00,0
1781253501.630,35121,14.00,1
1781253505.733,20176,11.70,1
1781253505.742,20176,17.70,0
1781253505.754,20176,12.80,1
1781253505.763,20176,19.70,0
1781253505.780,20176,8.70,1
1781253507.839,35121,13.10,1
1781253507.848,35121,18.90,0
1781253507.860,35121,13.30,1
1781253507.868,35121,20.10,0
1781253507.886,35121,20.10,0
1781253507.897,35121,13.70,1
1781253508.924,20176,9.20,1
1781253508.933,20176,17.90,0
1781253511.000,20176,12.50,1
1781253511.014,20176,12.20,1
1781253511.024,20176,15.40,0
1781253511.035,20176,14.30,0
1781253511.044,20176,17.70,0
1781253511.058,20176,11.20,1
1781253512.077,20176,16.90,0
1781253512.098,20176,6.90,1
1781253512.107,20176,16.30,0
1781253512.128,20176,7.10,1
1781253514.199,35121,9.60,1
1781253514.210,35121,13.60,1
1781253514.222,35121,13.90,1
1781253514.230,35121,18.60,0
1781253514.243,35121,12.50,1
1781253514.253,35121,14.80,0
1781253514.274,35121,7.10,1
1781253514.283,35121,16.50,0
1781253514.296,35121,12.10,1
1781253514.304,35121,19.30,0
1781253515.340,35121,5.50,1
1781253515.352,35121,12.80,1
1781253516.392,35121,12.80,1
1781253516.400,35121,20.20,0
1781253516.416,35121,19.20,0
1781253517.443,35121,7.80,1
1781253517.452,35121,18.90,0
1781253517.468,35121,9.50,1
1781253517.476,35121,18.20,0
1781253517.489,35121,12.60,1
1781253517.497,35121,19.70,0
1781253517.514,35121,9.70,1
1781253517.528,35121,11.00,1
1781253517.544,35121,9.30,1
1781253519.591,35121,12.60,1
1781253519.600,35121,17.70,0
1781253519.611,35121,14.30,0
1781253519.624,35121,11.70,1
1781253519.639,35121,9.80,1
1781253519.653,35121,10.30,1
1781253519.663,35121,17.50,0
1781253519.675,35121,12.80,1
1781253519.683,35121,19.70,0
1781253519.702,35121,7.80,1
1781253520.723,20176,19.40,0
1781253522.784,20176,19.90,0
1781253522.796,20176,12.00,1
1781253522.805,20176,19.20,0
1781253522.823,20176,8.00,1
1781253522.831,20176,19.40,0
1781253522.848,20176,8.60,1
1781253522.858,20176,17.70,0
1781253523.889,35121,6.80,1
1781253523.913,35121,6.00,1
1781253524.963,35121,18.20,0
1781253524.975,35121,13.70,1
1781253524.983,35121,20.10,0
1781253526.010,35121,8.00,1
1781253526.023,35121,11.50,1
1781253526.035,35121,13.40,1
1781253526.045,35121,15.80,0
1781253526.055,35121,15.50,0
1781253526.069,35121,10.50,1
1781253528.127,35121,11.60,1
1781253528.137,35121,17.10,0
1781253528.148,35121,13.10,1
1781253528.157,35121,19.80,0
1781253528.170,35121,11.40,1
1781253528.181,35121,13.90,1
1781253528.200,35121,7.50,1
1781253528.209,35121,18.70,0
1781253528.221,35121,13.10,1
1781253528.230,35121,17.30,0
1781253529.247,35121,20.50,0
1781253531.311,20176,14.40,0
1781253531.322,20176,13.90,1
1781253531.331,20176,18.50,0
1781253531.343,20176,12.70,1
1781253531.354,20176,14.10,0
1781253531.374,20176,7.40,1
1781253531.383,20176,16.90,0
1781253531.396,20176,12.10,1
1781253531.406,20176,17.60,0
1781253533.450,35121,20.40,0
1781253533.462,35121,12.60,1
1781253533.470,35121,20.10,0
1781253533.485,35121,19.60,0
1781253533.497,35121,13.10,1
1781253534.526,20176,7.30,1
1781253534.537,20176,13.30,1
1781253534.552,20176,10.60,1
1781253534.561,20176,16.40,0
1781253536.627,20176,10.10,1
1781253536.635,20176,19.50,0
1781253536.649,20176,15.40,0
1781253536.659,20176,14.30,0
1781253537.678,20176,17.60,0
1781253537.689,20176,14.20,0
1781253537.704,20176,9.60,1
1781253537.717,20176,12.40,1
1781253538.745,35121,16.90,0
1781253538.755,35121,16.10,0
1781253538.765,35121,15.00,0
1781253539.807,35121,8.40,1
1781253539.818,35121,15.30,0
1781253539.830,35121,12.70,1
1781253539.838,35121,19.70,0
1781253539.852,35121,11.00,1
1781253539.861,35121,17.70,0
1781253539.881,35121,7.20,1
1781253539.891,35121,16.40,0
1781253540.920,35121,7.40,1
1781253540.940,35121,7.20,1
1781253540.963,35121,6.40,1
1781253543.040,35121,14.10,0
1781253543.055,35121,9.90,1
1781253543.069,35121,10.30,1
1781253543.084,35121,10.10,1
1781253543.094,35121,19.80,0
1781253543.106,35121,12.50,1
1781253545.172,35121,11.60,1
1781253545.181,35121,17.60,0
1781253545.191,35121,15.50,0
1781253546.215,20176,13.80,1
1781253546.228,20176,11.90,1
1781253548.286,35121,15.00,0
1781253548.296,35121,16.10,0
1781253548.306,35121,16.90,0
1781253548.323,35121,14.70,0
1781253548.332,35121,16.50,0
1781253548.342,35121,16.50,0
1781253549.362,20176,17.20,0
1781253550.409,35121,7.70,1
1781253550.422,35121,11.90,1
1781253551.454,35121,15.20,0
1781253551.473,35121,17.50,0
1781253551.484,35121,14.00,1
1781253551.493,35121,19.80,0
1781253551.508,35121,9.60,1
1781253553.562,35121,7.50,1
1781253553.574,35121,13.20,1
1781253554.606,35121,14.30,0
1781253554.626,35121,13.30,1
1781253554.637,35121,14.10,0
1781253554.645,35121,19.60,0
1781253554.657,35121,12.60,1
1781253555.680,35121,10.90,1
1781253555.689,35121,18.50,0
1781253555.700,35121,13.60,1
1781253555.710,35121,15.50,0
1781253555.723,35121,11.90,1
1781253557.794,20176,12.80,1
1781253558.819,20176,9.40,1
1781253558.828,20176,18.10,0
1781253558.839,20176,13.80,1
1781253558.850,20176,15.50,0
1781253561.942,35121,9.70,1
1781253561.950,35121,19.90,0
1781253561.968,35121,8.30,1
1781253561.977,35121,17.00,0
1781253561.988,35121,14.80,0
1781253562.001,35121,13.10,1
1781253562.013,35121,12.90,1
1781253562.033,35121,7.10,1
1781253564.101,20176,11.10,1
1781253564.110,20176,18.80,0
1781253565.127,20176,19.80,0
1781253565.140,20176,11.90,1
1781253565.148,20176,19.80,0
1781253565.168,20176,7.40,1
1781253566.203,35121,10.60,1
1781253566.220,35121,8.60,1
1781253567.253,35121,19.80,0
1781253567.266,35121,12.30,1
1781253567.278,35121,12.70,1
1781253567.294,35121,8.80,1
1781253567.303,35121,18.50,0
1781253567.316,35121,11.70,1
1781253567.324,35121,19.80,0
1781253567.336,35121,12.80,1
1781253567.347,35121,13.40,1
1781253567.365,35121,8.60,1
1781253568.383,35121,16.90,0
1781253568.402,35121,7.60,1
1781253568.426,35121,6.10,1
1781253570.482,35121,14.40,0
1781253570.498,35121,9.10,1
1781253570.511,35121,11.90,1
1781253570.525,35121,10.60,1
1781253570.534,35121,17.70,0
1781253570.546,35121,12.90,1
1781253570.555,35121,19.70,0
1781253570.574,35121,7.60,1
1781253570.585,35121,14.20,0
1781253573.656,20176,17.90,0
1781253573.668,20176,12.40,1
1781253573.677,20176,17.40,0
1781253573.689,20176,13.00,1
1781253573.697,20176,19.50,0
1781253573.717,20176,7.40,1
1781253575.792,20176,14.80,0
1781253576.813,20176,13.30,1
1781253576.823,20176,15.70,0
1781253576.833,20176,15.60,0
1781253576.846,20176,11.20,1
1781253576.856,20176,15.70,0
1781253579.941,20176,7.90,1
1781253579.950,20176,19.40,0
1781253579.961,20176,13.40,1
1781253579.970,20176,17.30,0
1781253579.982,20176,12.70,1
1781253583.063,20176,11.70,1
1781253583.077,20176,11.50,1
1781253583.086,20176,16.40,0
1781253583.097,20176,15.00,0
1781253583.107,20176,15.00,0
1781253583.116,20176,16.80,0
1781253586.215,20176,9.80,1
1781253586.227,20176,13.30,1
1781253586.238,20176,13.70,1
1781253586.246,20176,19.10,0
1781253586.258,20176,12.60,1
1781253589.339,35121,10.20,1
1781253589.349,35121,15.00,0
1781253589.365,35121,9.10,1
1781253589.375,35121,15.60,0
1781253589.385,35121,15.70,0
1781253589.396,35121,14.30,0
1781253589.408,35121,13.20,1
1781253589.426,35121,8.10,1
1781253589.435,35121,17.70,0
1781253589.448,35121,11.90,1
1781253591.515,35121,12.40,1
1781253591.527,35121,13.00,1
1781253592.587,20176,19.30,0
1781253592.598,20176,13.50,1
1781253592.607,20176,20.10,0
1781253592.621,20176,12.30,1
1781253592.632,20176,19.10,0
1781253592.642,20176,14.20,0
1781253595.191,27010,13.40,1
1781253595.202,27010,13.80,1
1781253595.211,27010,18.90,0
1781253595.224,27010,11.50,1
1781253595.233,27010,19.50,0
1781253595.245,27010,12.00,1
1781253595.256,27010,14.70,0
