nohup: ignoring input

================================================================
 FlowGap GLM-6B Full Trace Collection
 2 passes. Each pass: full training run (~76 min for 7162 steps)
 Started: Sun Jun  7 10:52:33 CST 2026
================================================================

======================================================================
  FlowGap Trace — pass1
  Start: Sun Jun  7 10:52:33 CST 2026
======================================================================
[pass1] Cleaning /root/mindformers/output/ ...
[pass1] Output cleaned.
[pass1] Starting eBPF tracer...
[pass1] Tracer PID = 455249
[pass1] Library: unknown
[pass1] Starting GLM-6B training...
[pass1] Training PID = 455389
[pass1] Waiting for training to complete...
output_dir is /root/mindformers/output
start training for rank 0, device 0
scripts/collect_glm6b_full.sh: line 83: [: 0
0: integer expression expected
log saved in /root/mindformers/output/log/rank_0
start training for rank 1, device 1
log saved in /root/mindformers/output/log/rank_1
start training for rank 2, device 2
log saved in /root/mindformers/output/log/rank_2
start training for rank 3, device 3
log saved in /root/mindformers/output/log/rank_3
start training for rank 4, device 4
log saved in /root/mindformers/output/log/rank_4
start training for rank 5, device 5
log saved in /root/mindformers/output/log/rank_5
start training for rank 6, device 6
log saved in /root/mindformers/output/log/rank_6
start training for rank 7, device 7
log saved in /root/mindformers/output/log/rank_7
  [pass1] 2026-06-07 11:07:33,625 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  320/ 7162], loss: 3.391, per_step_time: 637ms, lr: 7.525e-06, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:07:43,855 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  336/ 7162], loss: 3.598, per_step_time: 638ms, lr: 7.924999e-06, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:07:54,084 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  352/ 7162], loss: 3.614, per_step_time: 638ms, lr: 8.325e-06, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:08:04,311 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  368/ 7162], loss: 3.731, per_step_time: 637ms, lr: 8.725e-06, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:08:14,528 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  384/ 7162], loss: 3.703, per_step_time: 637ms, lr: 9.125e-06, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:08:24,747 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  400/ 7162], loss: 3.580, per_step_time: 637ms, lr: 9.525e-06, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:08:34,977 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  416/ 7162], loss: 3.497, per_step_time: 638ms, lr: 9.925e-06, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:08:45,194 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  432/ 7162], loss: 3.585, per_step_time: 637ms, lr: 1.03249995e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:08:55,421 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  448/ 7162], loss: 3.573, per_step_time: 638ms, lr: 1.0725e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:09:05,648 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  464/ 7162], loss: 3.733, per_step_time: 637ms, lr: 1.1124999e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:09:15,894 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  480/ 7162], loss: 3.566, per_step_time: 642ms, lr: 1.15249995e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:09:26,114 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  496/ 7162], loss: 3.472, per_step_time: 638ms, lr: 1.1925e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:09:28,667 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  500/ 7162], loss: 3.909, per_step_time: 637ms, lr: 1.2025e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:11:05,514 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  512/ 7162], loss: 3.721, per_step_time: 637ms, lr: 1.2324999e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:11:15,725 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  528/ 7162], loss: 3.657, per_step_time: 636ms, lr: 1.2725e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:11:25,951 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  544/ 7162], loss: 3.479, per_step_time: 638ms, lr: 1.3124999e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:11:36,177 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  560/ 7162], loss: 3.597, per_step_time: 637ms, lr: 1.3525e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:11:46,396 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  576/ 7162], loss: 3.280, per_step_time: 637ms, lr: 1.3925e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:11:56,615 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  592/ 7162], loss: 3.395, per_step_time: 638ms, lr: 1.4325e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:12:06,843 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  608/ 7162], loss: 3.523, per_step_time: 638ms, lr: 1.4724999e-05, overflow cond: False, loss_scale: 16384.0
