[Thu Jun 11 23:51:01 CST 2026] 等待 20 分钟建立基线...
[Thu Jun 11 23:51:01 CST 2026] === 第1次注入: 轻度拥塞 (20ms, 5min) ===
✓ ProbeExecutor 初始化成功 (设备 0)
  Buffer 大小: 128 MB (probe_bandwidth 固定)
  间隔: 20 ms
  方向: D2H

============================================================
带宽竞争注入器启动 (基于 ProbeExecutor)
  按 Ctrl+C 停止
============================================================
  [104.5s] 8300 copies, 1037.50 GB, avg 9.93 GB/s
  [105.1s] 8350 copies, 1043.75 GB, avg 9.93 GB/s
  [105.7s] 8400 copies, 1050.00 GB, avg 9.93 GB/s
  [106.3s] 8450 copies, 1056.25 GB, avg 9.93 GB/s
  [107.0s] 8500 copies, 1062.50 GB, avg 9.93 GB/s
  [107.6s] 8550 copies, 1068.75 GB, avg 9.93 GB/s
  [108.2s] 8600 copies, 1075.00 GB, avg 9.93 GB/s
  [108.8s] 8650 copies, 1081.25 GB, avg 9.93 GB/s
  [109.5s] 8700 copies, 1087.50 GB, avg 9.93 GB/s
  [110.1s] 8750 copies, 1093.75 GB, avg 9.93 GB/s
  [110.7s] 8800 copies, 1100.00 GB, avg 9.93 GB/s
  [111.4s] 8850 copies, 1106.25 GB, avg 9.93 GB/s
  [112.0s] 8900 copies, 1112.50 GB, avg 9.94 GB/s
  [112.6s] 8950 copies, 1118.75 GB, avg 9.94 GB/s
  [113.2s] 9000 copies, 1125.00 GB, avg 9.94 GB/s
  [113.9s] 9050 copies, 1131.25 GB, avg 9.93 GB/s
  [114.5s] 9100 copies, 1137.50 GB, avg 9.93 GB/s
  [115.1s] 9150 copies, 1143.75 GB, avg 9.93 GB/s
  [115.7s] 9200 copies, 1150.00 GB, avg 9.94 GB/s
  [116.4s] 9250 copies, 1156.25 GB, avg 9.94 GB/s
  [117.0s] 9300 copies, 1162.50 GB, avg 9.93 GB/s
  [117.7s] 9350 copies, 1168.75 GB, avg 9.93 GB/s
  [118.3s] 9400 copies, 1175.00 GB, avg 9.93 GB/s
  [118.9s] 9450 copies, 1181.25 GB, avg 9.93 GB/s
  [119.5s] 9500 copies, 1187.50 GB, avg 9.94 GB/s
  [120.2s] 9550 copies, 1193.75 GB, avg 9.94 GB/s
  [120.8s] 9600 copies, 1200.00 GB, avg 9.93 GB/s
  [121.4s] 9650 copies, 1206.25 GB, avg 9.93 GB/s
  [122.1s] 9700 copies, 1212.50 GB, avg 9.93 GB/s
  [122.7s] 9750 copies, 1218.75 GB, avg 9.93 GB/s
  [123.3s] 9800 copies, 1225.00 GB, avg 9.93 GB/s
  [123.9s] 9850 copies, 1231.25 GB, avg 9.93 GB/s
  [124.6s] 9900 copies, 1237.50 GB, avg 9.93 GB/s
  [125.2s] 9950 copies, 1243.75 GB, avg 9.93 GB/s
  [125.8s] 10000 copies, 1250.00 GB, avg 9.93 GB/s
  [126.5s] 10050 copies, 1256.25 GB, avg 9.93 GB/s
  [127.1s] 10100 copies, 1262.50 GB, avg 9.93 GB/s
  [127.7s] 10150 copies, 1268.75 GB, avg 9.93 GB/s
  [128.3s] 10200 copies, 1275.00 GB, avg 9.93 GB/s
  [129.0s] 10250 copies, 1281.25 GB, avg 9.93 GB/s
  [129.6s] 10300 copies, 1287.50 GB, avg 9.93 GB/s
  [130.3s] 10350 copies, 1293.75 GB, avg 9.93 GB/s
  [130.9s] 10400 copies, 1300.00 GB, avg 9.93 GB/s
  [131.5s] 10450 copies, 1306.25 GB, avg 9.93 GB/s
  [132.1s] 10500 copies, 1312.50 GB, avg 9.93 GB/s
  [132.8s] 10550 copies, 1318.75 GB, avg 9.93 GB/s
  [133.4s] 10600 copies, 1325.00 GB, avg 9.93 GB/s
  [134.0s] 10650 copies, 1331.25 GB, avg 9.93 GB/s
  [134.6s] 10700 copies, 1337.50 GB, avg 9.94 GB/s
  [135.2s] 10750 copies, 1343.75 GB, avg 9.94 GB/s
  [135.9s] 10800 copies, 1350.00 GB, avg 9.93 GB/s
  [136.5s] 10850 copies, 1356.25 GB, avg 9.93 GB/s
  [137.2s] 10900 copies, 1362.50 GB, avg 9.93 GB/s
  [137.8s] 10950 copies, 1368.75 GB, avg 9.93 GB/s
  [138.4s] 11000 copies, 1375.00 GB, avg 9.94 GB/s
  [139.0s] 11050 copies, 1381.25 GB, avg 9.93 GB/s
  [139.7s] 11100 copies, 1387.50 GB, avg 9.93 GB/s
  [140.3s] 11150 copies, 1393.75 GB, avg 9.93 GB/s
  [140.9s] 11200 copies, 1400.00 GB, avg 9.93 GB/s
  [141.6s] 11250 copies, 1406.25 GB, avg 9.93 GB/s
  [142.2s] 11300 copies, 1412.50 GB, avg 9.94 GB/s
  [142.8s] 11350 copies, 1418.75 GB, avg 9.94 GB/s
  [143.4s] 11400 copies, 1425.00 GB, avg 9.94 GB/s
  [144.1s] 11450 copies, 1431.25 GB, avg 9.94 GB/s
  [144.7s] 11500 copies, 1437.50 GB, avg 9.93 GB/s
  [145.3s] 11550 copies, 1443.75 GB, avg 9.93 GB/s
  [145.9s] 11600 copies, 1450.00 GB, avg 9.94 GB/s
  [146.6s] 11650 copies, 1456.25 GB, avg 9.94 GB/s
  [147.2s] 11700 copies, 1462.50 GB, avg 9.94 GB/s
  [147.8s] 11750 copies, 1468.75 GB, avg 9.94 GB/s
  [148.5s] 11800 copies, 1475.00 GB, avg 9.94 GB/s
  [149.1s] 11850 copies, 1481.25 GB, avg 9.94 GB/s
  [149.7s] 11900 copies, 1487.50 GB, avg 9.94 GB/s
  [150.3s] 11950 copies, 1493.75 GB, avg 9.94 GB/s
  [151.0s] 12000 copies, 1500.00 GB, avg 9.94 GB/s
  [151.6s] 12050 copies, 1506.25 GB, avg 9.94 GB/s
  [152.2s] 12100 copies, 1512.50 GB, avg 9.94 GB/s
  [152.9s] 12150 copies, 1518.75 GB, avg 9.94 GB/s
  [153.5s] 12200 copies, 1525.00 GB, avg 9.94 GB/s
  [154.1s] 12250 copies, 1531.25 GB, avg 9.94 GB/s
  [154.7s] 12300 copies, 1537.50 GB, avg 9.94 GB/s
  [155.4s] 12350 copies, 1543.75 GB, avg 9.94 GB/s
  [156.0s] 12400 copies, 1550.00 GB, avg 9.94 GB/s
  [156.6s] 12450 copies, 1556.25 GB, avg 9.94 GB/s
  [157.3s] 12500 copies, 1562.50 GB, avg 9.94 GB/s
  [157.9s] 12550 copies, 1568.75 GB, avg 9.94 GB/s
  [158.5s] 12600 copies, 1575.00 GB, avg 9.94 GB/s
  [159.2s] 12650 copies, 1581.25 GB, avg 9.94 GB/s
  [159.8s] 12700 copies, 1587.50 GB, avg 9.93 GB/s
  [160.4s] 12750 copies, 1593.75 GB, avg 9.93 GB/s
  [161.1s] 12800 copies, 1600.00 GB, avg 9.93 GB/s
  [161.7s] 12850 copies, 1606.25 GB, avg 9.94 GB/s
  [162.3s] 12900 copies, 1612.50 GB, avg 9.94 GB/s
  [162.9s] 12950 copies, 1618.75 GB, avg 9.94 GB/s
  [163.6s] 13000 copies, 1625.00 GB, avg 9.93 GB/s
  [164.2s] 13050 copies, 1631.25 GB, avg 9.93 GB/s
  [164.8s] 13100 copies, 1637.50 GB, avg 9.93 GB/s
  [165.4s] 13150 copies, 1643.75 GB, avg 9.94 GB/s
  [166.1s] 13200 copies, 1650.00 GB, avg 9.94 GB/s
  [166.7s] 13250 copies, 1656.25 GB, avg 9.94 GB/s
  [167.3s] 13300 copies, 1662.50 GB, avg 9.93 GB/s
  [168.0s] 13350 copies, 1668.75 GB, avg 9.93 GB/s
  [168.6s] 13400 copies, 1675.00 GB, avg 9.93 GB/s
  [169.2s] 13450 copies, 1681.25 GB, avg 9.94 GB/s
  [169.9s] 13500 copies, 1687.50 GB, avg 9.93 GB/s
  [170.5s] 13550 copies, 1693.75 GB, avg 9.93 GB/s
  [171.1s] 13600 copies, 1700.00 GB, avg 9.93 GB/s
  [171.8s] 13650 copies, 1706.25 GB, avg 9.93 GB/s
  [172.4s] 13700 copies, 1712.50 GB, avg 9.93 GB/s
  [173.0s] 13750 copies, 1718.75 GB, avg 9.94 GB/s
  [173.6s] 13800 copies, 1725.00 GB, avg 9.94 GB/s
  [174.3s] 13850 copies, 1731.25 GB, avg 9.93 GB/s
  [174.9s] 13900 copies, 1737.50 GB, avg 9.93 GB/s
  [175.5s] 13950 copies, 1743.75 GB, avg 9.93 GB/s
  [176.2s] 14000 copies, 1750.00 GB, avg 9.93 GB/s
  [176.8s] 14050 copies, 1756.25 GB, avg 9.93 GB/s
  [177.4s] 14100 copies, 1762.50 GB, avg 9.94 GB/s
  [178.0s] 14150 copies, 1768.75 GB, avg 9.94 GB/s
  [178.7s] 14200 copies, 1775.00 GB, avg 9.93 GB/s
  [179.3s] 14250 copies, 1781.25 GB, avg 9.93 GB/s
  [179.9s] 14300 copies, 1787.50 GB, avg 9.93 GB/s
  [180.5s] 14350 copies, 1793.75 GB, avg 9.94 GB/s
  [181.2s] 14400 copies, 1800.00 GB, avg 9.94 GB/s
  [181.8s] 14450 copies, 1806.25 GB, avg 9.94 GB/s
  [182.4s] 14500 copies, 1812.50 GB, avg 9.94 GB/s
  [183.1s] 14550 copies, 1818.75 GB, avg 9.93 GB/s
  [183.7s] 14600 copies, 1825.00 GB, avg 9.93 GB/s
  [184.3s] 14650 copies, 1831.25 GB, avg 9.93 GB/s
  [185.0s] 14700 copies, 1837.50 GB, avg 9.93 GB/s
  [185.6s] 14750 copies, 1843.75 GB, avg 9.93 GB/s
  [186.2s] 14800 copies, 1850.00 GB, avg 9.93 GB/s
  [186.9s] 14850 copies, 1856.25 GB, avg 9.93 GB/s
  [187.5s] 14900 copies, 1862.50 GB, avg 9.93 GB/s
  [188.1s] 14950 copies, 1868.75 GB, avg 9.93 GB/s
  [188.7s] 15000 copies, 1875.00 GB, avg 9.94 GB/s
  [189.4s] 15050 copies, 1881.25 GB, avg 9.94 GB/s
  [190.0s] 15100 copies, 1887.50 GB, avg 9.93 GB/s
  [190.6s] 15150 copies, 1893.75 GB, avg 9.93 GB/s
  [191.3s] 15200 copies, 1900.00 GB, avg 9.93 GB/s
  [191.9s] 15250 copies, 1906.25 GB, avg 9.93 GB/s
  [192.5s] 15300 copies, 1912.50 GB, avg 9.94 GB/s
  [193.1s] 15350 copies, 1918.75 GB, avg 9.94 GB/s
  [193.8s] 15400 copies, 1925.00 GB, avg 9.94 GB/s
  [194.4s] 15450 copies, 1931.25 GB, avg 9.93 GB/s
  [195.0s] 15500 copies, 1937.50 GB, avg 9.93 GB/s
  [195.7s] 15550 copies, 1943.75 GB, avg 9.93 GB/s
  [196.3s] 15600 copies, 1950.00 GB, avg 9.94 GB/s
  [196.9s] 15650 copies, 1956.25 GB, avg 9.94 GB/s
  [197.5s] 15700 copies, 1962.50 GB, avg 9.93 GB/s
  [198.2s] 15750 copies, 1968.75 GB, avg 9.93 GB/s
  [198.8s] 15800 copies, 1975.00 GB, avg 9.93 GB/s
  [199.5s] 15850 copies, 1981.25 GB, avg 9.93 GB/s
  [200.1s] 15900 copies, 1987.50 GB, avg 9.93 GB/s
  [200.7s] 15950 copies, 1993.75 GB, avg 9.93 GB/s
  [201.3s] 16000 copies, 2000.00 GB, avg 9.93 GB/s
  [202.0s] 16050 copies, 2006.25 GB, avg 9.93 GB/s
  [202.6s] 16100 copies, 2012.50 GB, avg 9.93 GB/s
  [203.2s] 16150 copies, 2018.75 GB, avg 9.93 GB/s
  [203.8s] 16200 copies, 2025.00 GB, avg 9.93 GB/s
  [204.5s] 16250 copies, 2031.25 GB, avg 9.93 GB/s
  [205.1s] 16300 copies, 2037.50 GB, avg 9.93 GB/s
  [205.7s] 16350 copies, 2043.75 GB, avg 9.93 GB/s
  [206.4s] 16400 copies, 2050.00 GB, avg 9.93 GB/s
  [207.0s] 16450 copies, 2056.25 GB, avg 9.93 GB/s
  [207.6s] 16500 copies, 2062.50 GB, avg 9.94 GB/s
  [208.2s] 16550 copies, 2068.75 GB, avg 9.93 GB/s
  [208.9s] 16600 copies, 2075.00 GB, avg 9.93 GB/s
  [209.5s] 16650 copies, 2081.25 GB, avg 9.93 GB/s
  [210.1s] 16700 copies, 2087.50 GB, avg 9.93 GB/s
  [210.8s] 16750 copies, 2093.75 GB, avg 9.93 GB/s
  [211.4s] 16800 copies, 2100.00 GB, avg 9.93 GB/s
  [212.0s] 16850 copies, 2106.25 GB, avg 9.93 GB/s
  [212.6s] 16900 copies, 2112.50 GB, avg 9.93 GB/s
  [213.3s] 16950 copies, 2118.75 GB, avg 9.93 GB/s
  [213.9s] 17000 copies, 2125.00 GB, avg 9.93 GB/s
  [214.5s] 17050 copies, 2131.25 GB, avg 9.93 GB/s
  [215.2s] 17100 copies, 2137.50 GB, avg 9.93 GB/s
  [215.8s] 17150 copies, 2143.75 GB, avg 9.93 GB/s
  [216.4s] 17200 copies, 2150.00 GB, avg 9.93 GB/s
  [217.0s] 17250 copies, 2156.25 GB, avg 9.93 GB/s
  [217.7s] 17300 copies, 2162.50 GB, avg 9.93 GB/s
  [218.3s] 17350 copies, 2168.75 GB, avg 9.93 GB/s
  [218.9s] 17400 copies, 2175.00 GB, avg 9.93 GB/s
  [219.6s] 17450 copies, 2181.25 GB, avg 9.93 GB/s
  [220.2s] 17500 copies, 2187.50 GB, avg 9.93 GB/s
  [220.8s] 17550 copies, 2193.75 GB, avg 9.93 GB/s
  [221.5s] 17600 copies, 2200.00 GB, avg 9.93 GB/s
  [222.1s] 17650 copies, 2206.25 GB, avg 9.93 GB/s
  [222.7s] 17700 copies, 2212.50 GB, avg 9.93 GB/s
  [223.3s] 17750 copies, 2218.75 GB, avg 9.93 GB/s
  [224.0s] 17800 copies, 2225.00 GB, avg 9.93 GB/s
  [224.6s] 17850 copies, 2231.25 GB, avg 9.93 GB/s
  [225.2s] 17900 copies, 2237.50 GB, avg 9.93 GB/s
  [225.9s] 17950 copies, 2243.75 GB, avg 9.93 GB/s
  [226.5s] 18000 copies, 2250.00 GB, avg 9.93 GB/s
  [227.1s] 18050 copies, 2256.25 GB, avg 9.93 GB/s
  [227.7s] 18100 copies, 2262.50 GB, avg 9.93 GB/s
  [228.4s] 18150 copies, 2268.75 GB, avg 9.93 GB/s
  [229.0s] 18200 copies, 2275.00 GB, avg 9.93 GB/s
  [229.6s] 18250 copies, 2281.25 GB, avg 9.93 GB/s
  [230.3s] 18300 copies, 2287.50 GB, avg 9.93 GB/s
  [230.9s] 18350 copies, 2293.75 GB, avg 9.93 GB/s
  [231.5s] 18400 copies, 2300.00 GB, avg 9.93 GB/s
  [232.1s] 18450 copies, 2306.25 GB, avg 9.93 GB/s
  [232.8s] 18500 copies, 2312.50 GB, avg 9.93 GB/s
  [233.4s] 18550 copies, 2318.75 GB, avg 9.93 GB/s
  [234.1s] 18600 copies, 2325.00 GB, avg 9.93 GB/s
  [234.7s] 18650 copies, 2331.25 GB, avg 9.93 GB/s
  [235.3s] 18700 copies, 2337.50 GB, avg 9.93 GB/s
  [235.9s] 18750 copies, 2343.75 GB, avg 9.93 GB/s
  [236.6s] 18800 copies, 2350.00 GB, avg 9.93 GB/s
  [237.2s] 18850 copies, 2356.25 GB, avg 9.93 GB/s
  [237.8s] 18900 copies, 2362.50 GB, avg 9.93 GB/s
  [238.4s] 18950 copies, 2368.75 GB, avg 9.93 GB/s
  [239.1s] 19000 copies, 2375.00 GB, avg 9.93 GB/s
  [239.7s] 19050 copies, 2381.25 GB, avg 9.93 GB/s
  [240.3s] 19100 copies, 2387.50 GB, avg 9.93 GB/s
  [241.0s] 19150 copies, 2393.75 GB, avg 9.93 GB/s
  [241.6s] 19200 copies, 2400.00 GB, avg 9.93 GB/s
  [242.2s] 19250 copies, 2406.25 GB, avg 9.94 GB/s
  [242.8s] 19300 copies, 2412.50 GB, avg 9.94 GB/s
  [243.5s] 19350 copies, 2418.75 GB, avg 9.94 GB/s
  [244.1s] 19400 copies, 2425.00 GB, avg 9.93 GB/s
  [244.7s] 19450 copies, 2431.25 GB, avg 9.93 GB/s
  [245.4s] 19500 copies, 2437.50 GB, avg 9.93 GB/s
  [246.0s] 19550 copies, 2443.75 GB, avg 9.94 GB/s
  [246.6s] 19600 copies, 2450.00 GB, avg 9.94 GB/s
  [247.2s] 19650 copies, 2456.25 GB, avg 9.94 GB/s
  [247.9s] 19700 copies, 2462.50 GB, avg 9.93 GB/s
  [248.5s] 19750 copies, 2468.75 GB, avg 9.93 GB/s
  [249.1s] 19800 copies, 2475.00 GB, avg 9.93 GB/s
  [249.7s] 19850 copies, 2481.25 GB, avg 9.94 GB/s
  [250.4s] 19900 copies, 2487.50 GB, avg 9.94 GB/s
  [251.0s] 19950 copies, 2493.75 GB, avg 9.94 GB/s
  [251.6s] 20000 copies, 2500.00 GB, avg 9.94 GB/s
  [252.3s] 20050 copies, 2506.25 GB, avg 9.94 GB/s
  [252.9s] 20100 copies, 2512.50 GB, avg 9.94 GB/s
  [253.5s] 20150 copies, 2518.75 GB, avg 9.94 GB/s
  [254.1s] 20200 copies, 2525.00 GB, avg 9.94 GB/s
  [254.8s] 20250 copies, 2531.25 GB, avg 9.94 GB/s
  [255.4s] 20300 copies, 2537.50 GB, avg 9.94 GB/s
  [256.0s] 20350 copies, 2543.75 GB, avg 9.93 GB/s
  [256.7s] 20400 copies, 2550.00 GB, avg 9.93 GB/s
  [257.3s] 20450 copies, 2556.25 GB, avg 9.94 GB/s
  [257.9s] 20500 copies, 2562.50 GB, avg 9.94 GB/s
  [258.5s] 20550 copies, 2568.75 GB, avg 9.94 GB/s
  [259.2s] 20600 copies, 2575.00 GB, avg 9.94 GB/s
  [259.8s] 20650 copies, 2581.25 GB, avg 9.93 GB/s
  [260.4s] 20700 copies, 2587.50 GB, avg 9.94 GB/s
  [261.1s] 20750 copies, 2593.75 GB, avg 9.93 GB/s
  [261.7s] 20800 copies, 2600.00 GB, avg 9.94 GB/s
  [262.3s] 20850 copies, 2606.25 GB, avg 9.94 GB/s
  [263.0s] 20900 copies, 2612.50 GB, avg 9.94 GB/s
  [263.6s] 20950 copies, 2618.75 GB, avg 9.94 GB/s
  [264.2s] 21000 copies, 2625.00 GB, avg 9.93 GB/s
  [264.8s] 21050 copies, 2631.25 GB, avg 9.94 GB/s
  [265.5s] 21100 copies, 2637.50 GB, avg 9.94 GB/s
  [266.1s] 21150 copies, 2643.75 GB, avg 9.94 GB/s
  [266.7s] 21200 copies, 2650.00 GB, avg 9.94 GB/s
  [267.4s] 21250 copies, 2656.25 GB, avg 9.94 GB/s
  [268.0s] 21300 copies, 2662.50 GB, avg 9.94 GB/s
  [268.6s] 21350 copies, 2668.75 GB, avg 9.94 GB/s
  [269.2s] 21400 copies, 2675.00 GB, avg 9.94 GB/s
  [269.9s] 21450 copies, 2681.25 GB, avg 9.94 GB/s
  [270.5s] 21500 copies, 2687.50 GB, avg 9.94 GB/s
  [271.1s] 21550 copies, 2693.75 GB, avg 9.94 GB/s
  [271.8s] 21600 copies, 2700.00 GB, avg 9.94 GB/s
  [272.4s] 21650 copies, 2706.25 GB, avg 9.94 GB/s
  [273.0s] 21700 copies, 2712.50 GB, avg 9.94 GB/s
  [273.6s] 21750 copies, 2718.75 GB, avg 9.94 GB/s
  [274.3s] 21800 copies, 2725.00 GB, avg 9.94 GB/s
  [274.9s] 21850 copies, 2731.25 GB, avg 9.94 GB/s
  [275.5s] 21900 copies, 2737.50 GB, avg 9.94 GB/s
  [276.2s] 21950 copies, 2743.75 GB, avg 9.94 GB/s
  [276.7s] 22000 copies, 2750.00 GB, avg 9.94 GB/s
  [277.3s] 22050 copies, 2756.25 GB, avg 9.94 GB/s
  [277.9s] 22100 copies, 2762.50 GB, avg 9.94 GB/s
  [278.5s] 22150 copies, 2768.75 GB, avg 9.94 GB/s
  [279.1s] 22200 copies, 2775.00 GB, avg 9.94 GB/s
  [279.8s] 22250 copies, 2781.25 GB, avg 9.94 GB/s
  [280.4s] 22300 copies, 2787.50 GB, avg 9.94 GB/s
  [281.0s] 22350 copies, 2793.75 GB, avg 9.94 GB/s
  [281.7s] 22400 copies, 2800.00 GB, avg 9.94 GB/s
  [282.3s] 22450 copies, 2806.25 GB, avg 9.94 GB/s
  [283.0s] 22500 copies, 2812.50 GB, avg 9.94 GB/s
  [283.6s] 22550 copies, 2818.75 GB, avg 9.94 GB/s
  [284.2s] 22600 copies, 2825.00 GB, avg 9.94 GB/s
  [284.9s] 22650 copies, 2831.25 GB, avg 9.94 GB/s
  [285.5s] 22700 copies, 2837.50 GB, avg 9.94 GB/s
  [286.1s] 22750 copies, 2843.75 GB, avg 9.94 GB/s
  [286.7s] 22800 copies, 2850.00 GB, avg 9.94 GB/s
  [287.3s] 22850 copies, 2856.25 GB, avg 9.94 GB/s
  [287.9s] 22900 copies, 2862.50 GB, avg 9.94 GB/s
  [288.5s] 22950 copies, 2868.75 GB, avg 9.94 GB/s
  [289.1s] 23000 copies, 2875.00 GB, avg 9.95 GB/s
  [289.7s] 23050 copies, 2881.25 GB, avg 9.95 GB/s
  [290.2s] 23100 copies, 2887.50 GB, avg 9.95 GB/s
  [290.8s] 23150 copies, 2893.75 GB, avg 9.95 GB/s
  [291.4s] 23200 copies, 2900.00 GB, avg 9.95 GB/s
  [292.0s] 23250 copies, 2906.25 GB, avg 9.95 GB/s
  [292.6s] 23300 copies, 2912.50 GB, avg 9.95 GB/s
  [293.1s] 23350 copies, 2918.75 GB, avg 9.96 GB/s
  [293.7s] 23400 copies, 2925.00 GB, avg 9.96 GB/s
  [294.3s] 23450 copies, 2931.25 GB, avg 9.96 GB/s
  [294.9s] 23500 copies, 2937.50 GB, avg 9.96 GB/s
  [295.5s] 23550 copies, 2943.75 GB, avg 9.96 GB/s
  [296.1s] 23600 copies, 2950.00 GB, avg 9.96 GB/s
  [296.6s] 23650 copies, 2956.25 GB, avg 9.97 GB/s
  [297.3s] 23700 copies, 2962.50 GB, avg 9.97 GB/s
  [297.8s] 23750 copies, 2968.75 GB, avg 9.97 GB/s
  [298.4s] 23800 copies, 2975.00 GB, avg 9.97 GB/s
  [299.0s] 23850 copies, 2981.25 GB, avg 9.97 GB/s
  [299.6s] 23900 copies, 2987.50 GB, avg 9.97 GB/s

已达到持续时间 300 秒，停止注入

============================================================
带宽竞争注入统计
============================================================
  总 memcpy 次数: 23936
  总传输数据: 2992.00 GB
============================================================
✓ ProbeExecutor 已关闭
[Thu Jun 11 23:51:01 CST 2026] 第2次注入结束
[Thu Jun 11 23:51:01 CST 2026] 自动注入任务完成
